Period,Counteragent ID,Deductable,Surplus
PRL022023,e5dd6cc9-26cb-4eed-a1c5-0c74c521b935,,75
PRL032023,e5dd6cc9-26cb-4eed-a1c5-0c74c521b935,,75
PRL112025,e8d68d39-496a-496b-91ab-43ceb685818c,,95
PRL122025,e8d68d39-496a-496b-91ab-43ceb685818c,,95
PRL012026,e8d68d39-496a-496b-91ab-43ceb685818c,,95
PRL022026,e8d68d39-496a-496b-91ab-43ceb685818c,,95
PRL112025,ecac5bb8-ce34-4e8a-ab66-bc8747d0c720,,95
PRL122025,ecac5bb8-ce34-4e8a-ab66-bc8747d0c720,,95
PRL012026,ecac5bb8-ce34-4e8a-ab66-bc8747d0c720,,95
PRL022026,ecac5bb8-ce34-4e8a-ab66-bc8747d0c720,,95
PRL012023,ED0D2B6C-6B7A-4C51-B69C-0DFD85113EE6,,75
PRL022023,ED0D2B6C-6B7A-4C51-B69C-0DFD85113EE6,,75
PRL032023,ED0D2B6C-6B7A-4C51-B69C-0DFD85113EE6,,75
PRL042023,ED0D2B6C-6B7A-4C51-B69C-0DFD85113EE6,,75
PRL052023,ED0D2B6C-6B7A-4C51-B69C-0DFD85113EE6,,75
PRL062023,ED0D2B6C-6B7A-4C51-B69C-0DFD85113EE6,,75
PRL072023,ED0D2B6C-6B7A-4C51-B69C-0DFD85113EE6,,75
PRL082023,ED0D2B6C-6B7A-4C51-B69C-0DFD85113EE6,,75
PRL092023,ED0D2B6C-6B7A-4C51-B69C-0DFD85113EE6,,75
PRL102023,ED0D2B6C-6B7A-4C51-B69C-0DFD85113EE6,,87
PRL112023,ED0D2B6C-6B7A-4C51-B69C-0DFD85113EE6,,87
PRL122023,ED0D2B6C-6B7A-4C51-B69C-0DFD85113EE6,,87
PRL012024,ED0D2B6C-6B7A-4C51-B69C-0DFD85113EE6,,87
PRL022024,ED0D2B6C-6B7A-4C51-B69C-0DFD85113EE6,,87
PRL032024,ED0D2B6C-6B7A-4C51-B69C-0DFD85113EE6,,87
PRL042024,ED0D2B6C-6B7A-4C51-B69C-0DFD85113EE6,,87
PRL052024,ED0D2B6C-6B7A-4C51-B69C-0DFD85113EE6,,87
PRL062024,ED0D2B6C-6B7A-4C51-B69C-0DFD85113EE6,,87
PRL072024,ED0D2B6C-6B7A-4C51-B69C-0DFD85113EE6,,87
PRL082024,ED0D2B6C-6B7A-4C51-B69C-0DFD85113EE6,,87
PRL092024,ED0D2B6C-6B7A-4C51-B69C-0DFD85113EE6,,87
PRL102024,ED0D2B6C-6B7A-4C51-B69C-0DFD85113EE6,,92
PRL112024,ED0D2B6C-6B7A-4C51-B69C-0DFD85113EE6,,92
PRL122024,ED0D2B6C-6B7A-4C51-B69C-0DFD85113EE6,,92
PRL012025,ED0D2B6C-6B7A-4C51-B69C-0DFD85113EE6,,92
PRL022025,ED0D2B6C-6B7A-4C51-B69C-0DFD85113EE6,,92
PRL032025,ED0D2B6C-6B7A-4C51-B69C-0DFD85113EE6,,92
PRL042025,ED0D2B6C-6B7A-4C51-B69C-0DFD85113EE6,,92
PRL052025,ED0D2B6C-6B7A-4C51-B69C-0DFD85113EE6,,92
PRL062025,ED0D2B6C-6B7A-4C51-B69C-0DFD85113EE6,,92
PRL072025,ED0D2B6C-6B7A-4C51-B69C-0DFD85113EE6,,92
PRL082025,ED0D2B6C-6B7A-4C51-B69C-0DFD85113EE6,,92
PRL092025,ED0D2B6C-6B7A-4C51-B69C-0DFD85113EE6,,92
PRL102025,ED0D2B6C-6B7A-4C51-B69C-0DFD85113EE6,,95
PRL112025,ED0D2B6C-6B7A-4C51-B69C-0DFD85113EE6,,95
PRL122025,ED0D2B6C-6B7A-4C51-B69C-0DFD85113EE6,,95
PRL012026,ED0D2B6C-6B7A-4C51-B69C-0DFD85113EE6,,95
PRL022026,ED0D2B6C-6B7A-4C51-B69C-0DFD85113EE6,,95
PRL102023,f226abbb-d682-476f-9fea-3665c62bccb6,,87
PRL112023,f226abbb-d682-476f-9fea-3665c62bccb6,,87
PRL122023,f226abbb-d682-476f-9fea-3665c62bccb6,,87
PRL012024,f226abbb-d682-476f-9fea-3665c62bccb6,,87
PRL022024,f226abbb-d682-476f-9fea-3665c62bccb6,,87
PRL032024,f226abbb-d682-476f-9fea-3665c62bccb6,,87
PRL042024,f226abbb-d682-476f-9fea-3665c62bccb6,,87
PRL052024,f226abbb-d682-476f-9fea-3665c62bccb6,,87
PRL062024,f226abbb-d682-476f-9fea-3665c62bccb6,,87
PRL072024,f226abbb-d682-476f-9fea-3665c62bccb6,,87
PRL082024,f226abbb-d682-476f-9fea-3665c62bccb6,,87
PRL092024,f226abbb-d682-476f-9fea-3665c62bccb6,,87
PRL102024,f226abbb-d682-476f-9fea-3665c62bccb6,,92
PRL112024,f226abbb-d682-476f-9fea-3665c62bccb6,,92
PRL122024,f226abbb-d682-476f-9fea-3665c62bccb6,,92
PRL012025,f226abbb-d682-476f-9fea-3665c62bccb6,,92
PRL022025,f226abbb-d682-476f-9fea-3665c62bccb6,,92
PRL032025,f226abbb-d682-476f-9fea-3665c62bccb6,,92
PRL042025,f226abbb-d682-476f-9fea-3665c62bccb6,,92
PRL052025,f226abbb-d682-476f-9fea-3665c62bccb6,,92
PRL062025,f226abbb-d682-476f-9fea-3665c62bccb6,,92
PRL072025,f226abbb-d682-476f-9fea-3665c62bccb6,,92
PRL082025,f226abbb-d682-476f-9fea-3665c62bccb6,,92
PRL092025,f226abbb-d682-476f-9fea-3665c62bccb6,,92
PRL102025,f226abbb-d682-476f-9fea-3665c62bccb6,,95
PRL112025,f226abbb-d682-476f-9fea-3665c62bccb6,,95
PRL122025,f226abbb-d682-476f-9fea-3665c62bccb6,,95
PRL012026,f226abbb-d682-476f-9fea-3665c62bccb6,,95
PRL022026,f226abbb-d682-476f-9fea-3665c62bccb6,,95
PRL062023,fd6be193-fd0d-47e3-96b1-e5a6e1948c27,,41.92
PRL072023,fd6be193-fd0d-47e3-96b1-e5a6e1948c27,,75
PRL082023,fd6be193-fd0d-47e3-96b1-e5a6e1948c27,,75
PRL092023,fd6be193-fd0d-47e3-96b1-e5a6e1948c27,,75
PRL102023,fd6be193-fd0d-47e3-96b1-e5a6e1948c27,,87
PRL112023,fd6be193-fd0d-47e3-96b1-e5a6e1948c27,,87
PRL122023,fd6be193-fd0d-47e3-96b1-e5a6e1948c27,,87
PRL012024,fd6be193-fd0d-47e3-96b1-e5a6e1948c27,,87
PRL022024,fd6be193-fd0d-47e3-96b1-e5a6e1948c27,,87
PRL032024,fd6be193-fd0d-47e3-96b1-e5a6e1948c27,,87
PRL042024,fd6be193-fd0d-47e3-96b1-e5a6e1948c27,,87
PRL052024,fd6be193-fd0d-47e3-96b1-e5a6e1948c27,,87
PRL062024,fd6be193-fd0d-47e3-96b1-e5a6e1948c27,,87
PRL072024,fd6be193-fd0d-47e3-96b1-e5a6e1948c27,,87
PRL082024,fd6be193-fd0d-47e3-96b1-e5a6e1948c27,,87
PRL092024,fd6be193-fd0d-47e3-96b1-e5a6e1948c27,,87
PRL102024,fd6be193-fd0d-47e3-96b1-e5a6e1948c27,,92
PRL112024,fd6be193-fd0d-47e3-96b1-e5a6e1948c27,,92
PRL122024,fd6be193-fd0d-47e3-96b1-e5a6e1948c27,,92
PRL012025,fd6be193-fd0d-47e3-96b1-e5a6e1948c27,,92
PRL022025,fd6be193-fd0d-47e3-96b1-e5a6e1948c27,,92
PRL032025,fd6be193-fd0d-47e3-96b1-e5a6e1948c27,,92
PRL042025,fd6be193-fd0d-47e3-96b1-e5a6e1948c27,,92
PRL052025,fd6be193-fd0d-47e3-96b1-e5a6e1948c27,,92
PRL062025,fd6be193-fd0d-47e3-96b1-e5a6e1948c27,,92
PRL072025,fd6be193-fd0d-47e3-96b1-e5a6e1948c27,,92
PRL082025,fd6be193-fd0d-47e3-96b1-e5a6e1948c27,,92
PRL092025,fd6be193-fd0d-47e3-96b1-e5a6e1948c27,,92
PRL102025,fd6be193-fd0d-47e3-96b1-e5a6e1948c27,,95
PRL112025,fd6be193-fd0d-47e3-96b1-e5a6e1948c27,,95
PRL122025,fd6be193-fd0d-47e3-96b1-e5a6e1948c27,,95
PRL012026,fd6be193-fd0d-47e3-96b1-e5a6e1948c27,,95
PRL022026,fd6be193-fd0d-47e3-96b1-e5a6e1948c27,,95
