Code,Quantity,Rate,Diff,Name,Date,ValidFromDate
GBP,1,3.6927,0.0109,დიდი ბრიტანეთის გირვანქა სტერლინგი,5/28/2025,5/29/2025
GBP,1,3.7036,0.0081,დიდი ბრიტანეთის გირვანქა სტერლინგი,5/27/2025,5/28/2025
GBP,1,3.6955,0.0273,დიდი ბრიტანეთის გირვანქა სტერლინგი,5/23/2025,5/24/2025
GBP,1,3.6682,0.0090,დიდი ბრიტანეთის გირვანქა სტერლინგი,5/22/2025,5/23/2025
GBP,1,3.6772,0.0167,დიდი ბრიტანეთის გირვანქა სტერლინგი,5/21/2025,5/22/2025
GBP,1,3.6605,0.0097,დიდი ბრიტანეთის გირვანქა სტერლინგი,5/20/2025,5/21/2025
GBP,1,3.6702,0.0270,დიდი ბრიტანეთის გირვანქა სტერლინგი,5/19/2025,5/20/2025
GBP,1,3.6432,0.0035,დიდი ბრიტანეთის გირვანქა სტერლინგი,5/16/2025,5/17/2025
GBP,1,3.6467,0.0141,დიდი ბრიტანეთის გირვანქა სტერლინგი,5/15/2025,5/16/2025
GBP,1,3.6608,0.0365,დიდი ბრიტანეთის გირვანქა სტერლინგი,5/14/2025,5/15/2025
GBP,1,3.6243,0.0252,დიდი ბრიტანეთის გირვანქა სტერლინგი,5/13/2025,5/14/2025
GBP,1,3.6495,0.0173,დიდი ბრიტანეთის გირვანქა სტერლინგი,5/8/2025,5/9/2025
GBP,1,3.6668,0.0025,დიდი ბრიტანეთის გირვანქა სტერლინგი,5/7/2025,5/8/2025
GBP,1,3.6643,0.0077,დიდი ბრიტანეთის გირვანქა სტერლინგი,5/6/2025,5/7/2025
GBP,1,3.6566,0.0041,დიდი ბრიტანეთის გირვანქა სტერლინგი,5/5/2025,5/6/2025
GBP,1,3.6525,0.0123,დიდი ბრიტანეთის გირვანქა სტერლინგი,5/2/2025,5/3/2025
GBP,1,3.6648,0.0084,დიდი ბრიტანეთის გირვანქა სტერლინგი,5/1/2025,5/2/2025
GBP,1,3.6732,0.0095,დიდი ბრიტანეთის გირვანქა სტერლინგი,4/30/2025,5/1/2025
GBP,1,3.6827,0.0145,დიდი ბრიტანეთის გირვანქა სტერლინგი,4/29/2025,4/30/2025
GBP,1,3.6682,0.0085,დიდი ბრიტანეთის გირვანქა სტერლინგი,4/28/2025,4/29/2025
GBP,1,3.6597,0.0005,დიდი ბრიტანეთის გირვანქა სტერლინგი,4/25/2025,4/26/2025
GBP,1,3.6592,0.0003,დიდი ბრიტანეთის გირვანქა სტერლინგი,4/24/2025,4/25/2025
GBP,1,3.6589,0.0181,დიდი ბრიტანეთის გირვანქა სტერლინგი,4/23/2025,4/24/2025
GBP,1,3.6770,0.0381,დიდი ბრიტანეთის გირვანქა სტერლინგი,4/22/2025,4/23/2025
GBP,1,3.6389,0.0123,დიდი ბრიტანეთის გირვანქა სტერლინგი,4/17/2025,4/18/2025
GBP,1,3.6512,0.0035,დიდი ბრიტანეთის გირვანქა სტერლინგი,4/16/2025,4/17/2025
GBP,1,3.6477,0.0159,დიდი ბრიტანეთის გირვანქა სტერლინგი,4/15/2025,4/16/2025
GBP,1,3.6318,0.0302,დიდი ბრიტანეთის გირვანქა სტერლინგი,4/14/2025,4/15/2025
GBP,1,3.6016,0.0422,დიდი ბრიტანეთის გირვანქა სტერლინგი,4/11/2025,4/12/2025
GBP,1,3.5594,0.0415,დიდი ბრიტანეთის გირვანქა სტერლინგი,4/10/2025,4/11/2025
GBP,1,3.5179,0.0240,დიდი ბრიტანეთის გირვანქა სტერლინგი,4/8/2025,4/9/2025
GBP,1,3.5419,0.0490,დიდი ბრიტანეთის გირვანქა სტერლინგი,4/7/2025,4/8/2025
GBP,1,3.5909,0.0447,დიდი ბრიტანეთის გირვანქა სტერლინგი,4/4/2025,4/5/2025
GBP,1,3.6356,0.0620,დიდი ბრიტანეთის გირვანქა სტერლინგი,4/3/2025,4/4/2025
GBP,1,3.5736,0.0038,დიდი ბრიტანეთის გირვანქა სტერლინგი,4/2/2025,4/3/2025
GBP,1,3.5698,0.0059,დიდი ბრიტანეთის გირვანქა სტერლინგი,4/1/2025,4/2/2025
GBP,1,3.5757,0.0057,დიდი ბრიტანეთის გირვანქა სტერლინგი,3/31/2025,4/1/2025
GBP,1,3.5814,0.0004,დიდი ბრიტანეთის გირვანქა სტერლინგი,3/28/2025,3/29/2025
GBP,1,3.5818,0.0021,დიდი ბრიტანეთის გირვანქა სტერლინგი,3/27/2025,3/28/2025
GBP,1,3.5797,0.0191,დიდი ბრიტანეთის გირვანქა სტერლინგი,3/26/2025,3/27/2025
GBP,1,3.5988,0.0074,დიდი ბრიტანეთის გირვანქა სტერლინგი,3/25/2025,3/26/2025
GBP,1,3.6062,0.0177,დიდი ბრიტანეთის გირვანქა სტერლინგი,3/24/2025,3/25/2025
GBP,1,3.5885,0.0037,დიდი ბრიტანეთის გირვანქა სტერლინგი,3/21/2025,3/22/2025
GBP,1,3.5922,0.0180,დიდი ბრიტანეთის გირვანქა სტერლინგი,3/20/2025,3/21/2025
GBP,1,3.6102,0.0095,დიდი ბრიტანეთის გირვანქა სტერლინგი,3/19/2025,3/20/2025
GBP,1,3.6197,0.0199,დიდი ბრიტანეთის გირვანქა სტერლინგი,3/18/2025,3/19/2025
GBP,1,3.5998,0.0061,დიდი ბრიტანეთის გირვანქა სტერლინგი,3/17/2025,3/18/2025
GBP,1,3.5937,0.0034,დიდი ბრიტანეთის გირვანქა სტერლინგი,3/14/2025,3/15/2025
GBP,1,3.5971,0.0041,დიდი ბრიტანეთის გირვანქა სტერლინგი,3/13/2025,3/14/2025
GBP,1,3.5930,0.0140,დიდი ბრიტანეთის გირვანქა სტერლინგი,3/12/2025,3/13/2025
GBP,1,3.6070,0.0174,დიდი ბრიტანეთის გირვანქა სტერლინგი,3/11/2025,3/12/2025
GBP,1,3.5896,0.0002,დიდი ბრიტანეთის გირვანქა სტერლინგი,3/10/2025,3/11/2025
GBP,1,3.5898,0.0067,დიდი ბრიტანეთის გირვანქა სტერლინგი,3/7/2025,3/8/2025
GBP,1,3.5831,0.0106,დიდი ბრიტანეთის გირვანქა სტერლინგი,3/6/2025,3/7/2025
GBP,1,3.5725,0.0216,დიდი ბრიტანეთის გირვანქა სტერლინგი,3/5/2025,3/6/2025
GBP,1,3.5509,0.0342,დიდი ბრიტანეთის გირვანქა სტერლინგი,3/4/2025,3/5/2025
GBP,1,3.5167,0.0518,დიდი ბრიტანეთის გირვანქა სტერლინგი,2/28/2025,3/1/2025
GBP,1,3.5685,0.0095,დიდი ბრიტანეთის გირვანქა სტერლინგი,2/27/2025,2/28/2025
GBP,1,3.5590,0.0022,დიდი ბრიტანეთის გირვანქა სტერლინგი,2/26/2025,2/27/2025
GBP,1,3.5568,0.0001,დიდი ბრიტანეთის გირვანქა სტერლინგი,2/25/2025,2/26/2025
GBP,1,3.5569,0.0093,დიდი ბრიტანეთის გირვანქა სტერლინგი,2/24/2025,2/25/2025
GBP,1,3.5476,0.0026,დიდი ბრიტანეთის გირვანქა სტერლინგი,2/21/2025,2/22/2025
GBP,1,3.5502,0.0080,დიდი ბრიტანეთის გირვანქა სტერლინგი,2/20/2025,2/21/2025
GBP,1,3.5422,0.0070,დიდი ბრიტანეთის გირვანქა სტერლინგი,2/19/2025,2/20/2025
GBP,1,3.5492,0.0012,დიდი ბრიტანეთის გირვანქა სტერლინგი,2/18/2025,2/19/2025
GBP,1,3.5480,0.0188,დიდი ბრიტანეთის გირვანქა სტერლინგი,2/17/2025,2/18/2025
GBP,1,3.5668,0.0483,დიდი ბრიტანეთის გირვანქა სტერლინგი,2/14/2025,2/15/2025
GBP,1,3.5185,0.0231,დიდი ბრიტანეთის გირვანქა სტერლინგი,2/13/2025,2/14/2025
GBP,1,3.4954,0.0347,დიდი ბრიტანეთის გირვანქა სტერლინგი,2/12/2025,2/13/2025
GBP,1,3.4607,0.0077,დიდი ბრიტანეთის გირვანქა სტერლინგი,2/11/2025,2/12/2025
GBP,1,3.4530,0.0264,დიდი ბრიტანეთის გირვანქა სტერლინგი,2/10/2025,2/11/2025
GBP,1,3.4794,0.0083,დიდი ბრიტანეთის გირვანქა სტერლინგი,2/7/2025,2/8/2025
GBP,1,3.4877,0.0505,დიდი ბრიტანეთის გირვანქა სტერლინგი,2/6/2025,2/7/2025
GBP,1,3.5382,0.0145,დიდი ბრიტანეთის გირვანქა სტერლინგი,2/5/2025,2/6/2025
GBP,1,3.5237,0.0273,დიდი ბრიტანეთის გირვანქა სტერლინგი,2/4/2025,2/5/2025
GBP,1,3.4964,0.0506,დიდი ბრიტანეთის გირვანქა სტერლინგი,2/3/2025,2/4/2025
GBP,1,3.5470,0.0306,დიდი ბრიტანეთის გირვანქა სტერლინგი,1/31/2025,2/1/2025
GBP,1,3.5776,0.0041,დიდი ბრიტანეთის გირვანქა სტერლინგი,1/30/2025,1/31/2025
GBP,1,3.5735,0.0073,დიდი ბრიტანეთის გირვანქა სტერლინგი,1/29/2025,1/30/2025
GBP,1,3.5808,0.0205,დიდი ბრიტანეთის გირვანქა სტერლინგი,1/28/2025,1/29/2025
GBP,1,3.6013,0.0167,დიდი ბრიტანეთის გირვანქა სტერლინგი,1/27/2025,1/28/2025
GBP,1,3.5846,0.0560,დიდი ბრიტანეთის გირვანქა სტერლინგი,1/24/2025,1/25/2025
GBP,1,3.5286,0.0047,დიდი ბრიტანეთის გირვანქა სტერლინგი,1/23/2025,1/24/2025
GBP,1,3.5239,0.0311,დიდი ბრიტანეთის გირვანქა სტერლინგი,1/22/2025,1/23/2025
GBP,1,3.4928,0.0234,დიდი ბრიტანეთის გირვანქა სტერლინგი,1/21/2025,1/22/2025
GBP,1,3.4694,0.0011,დიდი ბრიტანეთის გირვანქა სტერლინგი,1/20/2025,1/21/2025
GBP,1,3.4683,0.0006,დიდი ბრიტანეთის გირვანქა სტერლინგი,1/17/2025,1/18/2025
GBP,1,3.4677,0.0101,დიდი ბრიტანეთის გირვანქა სტერლინგი,1/16/2025,1/17/2025
GBP,1,3.4778,0.0117,დიდი ბრიტანეთის გირვანქა სტერლინგი,1/15/2025,1/16/2025
GBP,1,3.4661,0.0374,დიდი ბრიტანეთის გირვანქა სტერლინგი,1/14/2025,1/15/2025
GBP,1,3.4287,0.0534,დიდი ბრიტანეთის გირვანქა სტერლინგი,1/13/2025,1/14/2025
GBP,1,3.4821,0.0020,დიდი ბრიტანეთის გირვანქა სტერლინგი,1/10/2025,1/11/2025
GBP,1,3.4801,0.0528,დიდი ბრიტანეთის გირვანქა სტერლინგი,1/9/2025,1/10/2025
GBP,1,3.5329,0.0165,დიდი ბრიტანეთის გირვანქა სტერლინგი,1/8/2025,1/9/2025
GBP,1,3.5164,0.0259,დიდი ბრიტანეთის გირვანქა სტერლინგი,1/6/2025,1/7/2025
GBP,1,3.4905,0.0374,დიდი ბრიტანეთის გირვანქა სტერლინგი,1/3/2025,1/4/2025
GBP,1,3.5279,0.0070,დიდი ბრიტანეთის გირვანქა სტერლინგი,12/31/2024,1/1/2025
GBP,1,3.5349,0.0336,დიდი ბრიტანეთის გირვანქა სტერლინგი,12/30/2024,12/31/2024
GBP,1,3.5013,0.0103,დიდი ბრიტანეთის გირვანქა სტერლინგი,12/27/2024,12/28/2024
GBP,1,3.5116,0.0210,დიდი ბრიტანეთის გირვანქა სტერლინგი,12/26/2024,12/27/2024
GBP,1,3.5326,0.0090,დიდი ბრიტანეთის გირვანქა სტერლინგი,12/25/2024,12/26/2024
GBP,1,3.5236,0.0053,დიდი ბრიტანეთის გირვანქა სტერლინგი,12/24/2024,12/25/2024
GBP,1,3.5289,0.0156,დიდი ბრიტანეთის გირვანქა სტერლინგი,12/23/2024,12/24/2024
GBP,1,3.5133,0.0402,დიდი ბრიტანეთის გირვანქა სტერლინგი,12/20/2024,12/21/2024
GBP,1,3.5535,0.0063,დიდი ბრიტანეთის გირვანქა სტერლინგი,12/19/2024,12/20/2024
GBP,1,3.5598,0.0088,დიდი ბრიტანეთის გირვანქა სტერლინგი,12/18/2024,12/19/2024
GBP,1,3.5686,0.0069,დიდი ბრიტანეთის გირვანქა სტერლინგი,12/17/2024,12/18/2024
GBP,1,3.5617,0.0344,დიდი ბრიტანეთის გირვანქა სტერლინგი,12/16/2024,12/17/2024
GBP,1,3.5961,0.0398,დიდი ბრიტანეთის გირვანქა სტერლინგი,12/13/2024,12/14/2024
GBP,1,3.6359,0.0307,დიდი ბრიტანეთის გირვანქა სტერლინგი,12/12/2024,12/13/2024
GBP,1,3.6052,0.0401,დიდი ბრიტანეთის გირვანქა სტერლინგი,12/11/2024,12/12/2024
GBP,1,3.5651,0.0043,დიდი ბრიტანეთის გირვანქა სტერლინგი,12/10/2024,12/11/2024
GBP,1,3.5694,0.0276,დიდი ბრიტანეთის გირვანქა სტერლინგი,12/9/2024,12/10/2024
GBP,1,3.5418,0.0547,დიდი ბრიტანეთის გირვანქა სტერლინგი,12/6/2024,12/7/2024
GBP,1,3.5965,0.0112,დიდი ბრიტანეთის გირვანქა სტერლინგი,12/5/2024,12/6/2024
GBP,1,3.6077,0.0361,დიდი ბრიტანეთის გირვანქა სტერლინგი,12/4/2024,12/5/2024
GBP,1,3.6438,0.0245,დიდი ბრიტანეთის გირვანქა სტერლინგი,12/3/2024,12/4/2024
GBP,1,3.6193,0.0934,დიდი ბრიტანეთის გირვანქა სტერლინგი,12/2/2024,12/3/2024
GBP,1,3.5259,0.0540,დიდი ბრიტანეთის გირვანქა სტერლინგი,11/29/2024,11/30/2024
GBP,1,3.4719,0.0137,დიდი ბრიტანეთის გირვანქა სტერლინგი,11/28/2024,11/29/2024
GBP,1,3.4582,0.0067,დიდი ბრიტანეთის გირვანქა სტერლინგი,11/27/2024,11/28/2024
GBP,1,3.4515,0.0016,დიდი ბრიტანეთის გირვანქა სტერლინგი,11/26/2024,11/27/2024
GBP,1,3.4499,0.0206,დიდი ბრიტანეთის გირვანქა სტერლინგი,11/25/2024,11/26/2024
GBP,1,3.4293,0.0347,დიდი ბრიტანეთის გირვანქა სტერლინგი,11/22/2024,11/23/2024
GBP,1,3.4640,0.0149,დიდი ბრიტანეთის გირვანქა სტერლინგი,11/21/2024,11/22/2024
GBP,1,3.4789,0.0165,დიდი ბრიტანეთის გირვანქა სტერლინგი,11/20/2024,11/21/2024
GBP,1,3.4624,0.0155,დიდი ბრიტანეთის გირვანქა სტერლინგი,11/19/2024,11/20/2024
